"TÍTULO","AUTORES","FECHA","INDENTIFICADOR","OPENACCESS","TIPO","TIPO DE PRODUCCIÓN","CATEGORÍAS","FUENTE","IF SJR","CITAS EUROPEPMC","CITAS INSPIRE","CITAS SCHOLAR","Q SJR","CITACIÓN","PIDs"
"SHADERS VFX PARA LA FORMACIÓN DE DESARROLLADORES Y ARTISTAS TÉCNICOS EN UNITY","López Moreno, Jorge Félix (Tutor); Márquez Balduque, Mario (Cotutor)","2025-07-19","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","López Moreno, Jorge Félix (Tutor); Márquez Balduque, Mario (Cotutor) (2025). SHADERS VFX PARA LA FORMACIÓN DE DESARROLLADORES Y ARTISTAS TÉCNICOS EN UNITY.","-"
"AFTER THE STORM: DESARROLLO DE UN CORTOMETRAJE DE ANIMACION HIBRIDA 3D/2D","López Moreno, Jorge Félix (Tutor)","2025-07-17","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","López Moreno, Jorge Félix (Tutor) (2025). AFTER THE STORM: DESARROLLO DE UN CORTOMETRAJE DE ANIMACION HIBRIDA 3D/2D.","-"
"IMPLEMENTACIÓN EN VULKAN DE UN MOTOR DE ILUMINACIÓN GLOBAL EN TIEMPO REAL BASADO EN SURFELS","Espinosa García, Antonio Javier (Cotutor); López Moreno, Jorge Félix (Tutor)","2025-07-17","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Espinosa García, Antonio Javier (Cotutor); López Moreno, Jorge Félix (Tutor) (2025). IMPLEMENTACIÓN EN VULKAN DE UN MOTOR DE ILUMINACIÓN GLOBAL EN TIEMPO REAL BASADO EN SURFELS.","-"
"Single-image reflectance and transmittance estimation from any flatbed scanner","Rodriguez-Pardo, Carlos; Pascual-Hernandez, David; Rodriguez-Vazquez, Javier; Lopez-Moreno, Jorge; Garces, Elena","2025-04-01","10.1016/j.cag.2025.104186","N","Publicaciones","Artículo","Ciência da computação; Computer graphics and computer-aided design; Computer science, software engineering; Computer science, software, graphics, programming; Computer vision and pattern recognition; Engenharias iv; Engineering (all); Engineering (miscellaneous); General engineering; Human-computer interaction; Interdisciplinar; Matemática / probabilidade e estatística; Signal processing; Software","Computers & Graphics-Uk","0.569","-","-","-","Q2","Rodriguez-Pardo, Carlos; Pascual-Hernandez, David; Rodriguez-Vazquez, Javier; Lopez-Moreno, Jorge; Garces, Elena (2025). Single-image reflectance and transmittance estimation from any flatbed scanner. Computers & Graphics-Uk, 127(), 104186-. DOI: 10.1016/j.cag.2025.104186","10.1016/j.cag.2025.104186 (Crossref);10292336 (iMarina);10295107 (iMarina);2-s2.0-85219269606 (Scopus);W4408076665 (OpenAlex);WOS:001440508400001 (WoS)"
"Inteligencia artificial para la industria 4.0: generación de datos, modelado avanzado optimización e interpretabilidad. (MULTIVIHU)","Garre del Olmo, Carlos (Investigador principal (IP)); Comino Trinidad, Marc (Investigador/a); Márquez Balduque, Mario (Investigador/a); Prieto Martín, Melania (Investigador/a); Sagredo de Miguel, Diego (Investigador/a); Olavarría Bezanilla, Álvaro (Investigador/a); Espinosa García, Antonio Javier (Investigador/a); López Moreno, Jorge Félix (Investigador/a)","2025-01-01","TEC-2024/COM-89","-","Proyectos I+D+I  y Ayudas","Proyecto Competitivo","","-","-","-","-","-","-","Inteligencia artificial para la industria 4.0: generación de datos, modelado avanzado optimización e interpretabilidad. (MULTIVIHU). Garre del Olmo, Carlos (Investigador principal (IP)); Comino Trinidad, Marc (Investigador/a); Márquez Balduque, Mario (Investigador/a); Prieto Martín, Melania (Investigador/a); Sagredo de Miguel, Diego (Investigador/a); Olavarría Bezanilla, Álvaro (Investigador/a); Espinosa García, Antonio Javier (Investigador/a); López Moreno, Jorge Félix (Investigador/a).  Financiadora: Comunidad de Madrid  (2025-01-01 / 2028-12-31)","M3838 (Universidad Rey Juan Carlos)"
"Desarrollo de Plataformas para el Estudio de Audio Espacial en Avatares de Telepresencia.","Casas Guix, Dan (Investigador/a); Garre del Olmo, Carlos (Investigador principal (IP)); López Moreno, Jorge Félix (Investigador/a); Sánchez Campos, Alberto (Investigador/a); Otaduy Tristán, Miguel Ángel (Investigador/a)","2025-01-01","2024/SOLCON-138160","-","Proyectos I+D+I  y Ayudas","Proyecto Competitivo","","-","-","-","-","-","-","Ref.:2024/SOLCON-138160. Desarrollo de Plataformas para el Estudio de Audio Espacial en Avatares de Telepresencia.. Casas Guix, Dan (Investigador/a); Garre del Olmo, Carlos (Investigador principal (IP)); López Moreno, Jorge Félix (Investigador/a); Sánchez Campos, Alberto (Investigador/a); Otaduy Tristán, Miguel Ángel (Investigador/a).  Financiadora: Universidad Rey Juan Carlos  (2025-01-01 / 2025-12-31)","M3734 (Universidad Rey Juan Carlos)"
"Animación por Computador","López Moreno, Jorge Félix","2024-09-01","634304-6343","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","López Moreno, Jorge Félix (2024). Animación por Computador. Universdiad Rey Juan Carlos","2024-25_6343_634304_jorge.lopez (Universidad Rey Juan Carlos)"
"INFORMATICA GRAFICA","López Moreno, Jorge Félix","2024-09-01","2265016-2265","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","López Moreno, Jorge Félix (2024). INFORMATICA GRAFICA. Universdiad Rey Juan Carlos","2024-25_2265_2265016_jorge.lopez (Universidad Rey Juan Carlos)"
"Rendering Avanzado-II","López Moreno, Jorge Félix","2024-09-01","634314-6343","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","López Moreno, Jorge Félix (2024). Rendering Avanzado-II. Universdiad Rey Juan Carlos","2024-25_6343_634314_jorge.lopez (Universidad Rey Juan Carlos)"
"Rendering Avanzado-I","López Moreno, Jorge Félix","2024-09-01","634311-6343","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","López Moreno, Jorge Félix (2024). Rendering Avanzado-I. Universdiad Rey Juan Carlos","2024-25_6343_634311_jorge.lopez (Universidad Rey Juan Carlos)"
