"TÍTULO","AUTORES","FECHA","INDENTIFICADOR","OPENACCESS","TIPO","TIPO DE PRODUCCIÓN","CATEGORÍAS","FUENTE","IF SJR","CITAS EUROPEPMC","CITAS INSPIRE","CITAS SCHOLAR","Q SJR","CITACIÓN","PIDs"
"appForum: Una aplicación para el procesamiento de foros","Álvaro Rodrigo Yuste; José Luis Fernández Vindel; Jorge Pérez Martín; Ismael Iglesias; Víctor Fresno Fernández; Aitor Diaz Medina; Francisco Javier Sánchez Botas; Roberto Centeno Sánchez","2022-01-01","-","-","Publicaciones","Capítulos de Libro","-","Sepln-Pd 2022: Annual Conference Of The Spanish Association For Natural Language Processing 2022: Projects And Demonstrations","-","-","-","-","-","Álvaro Rodrigo Yuste; José Luis Fernández Vindel; Jorge Pérez Martín; Ismael Iglesias; Víctor Fresno Fernández; Aitor Diaz Medina; Francisco Javier Sá (2022). appForum: Una aplicación para el procesamiento de foros. En . Sepln-Pd 2022: Annual Conference Of The Spanish Association For Natural Language Processing 2022: Projects And Demonstrations (pp. 88-91). : CEUR Workshop Proceedings","8746805ARTLIB (Dialnet)"
"DISCO PAL: Diachronic Spanish sonnet corpus with psychological and affective labels","Barbado, Alberto; Fresno, Victor; Manjarres Riesco, Angeles; Ros, Salvador","2022-01-01","10.1007/s10579-021-09557-1","H","Publicaciones","Artículo","Ciência da computação; Ciencias humanas; Ciencias sociales; Computer science, interdisciplinary applications; Comunicación e información; Education; Filología lingüística y sociolingüística; Filologia, lingüística i sociolingüística; General o multidisciplinar; Información y documentación; Language and linguistics; Library and information sciences; Linguistics; Linguistics and language","Language Resources And Evaluation","0.494","-","-","-","Q1","Barbado, Alberto; Fresno, Victor; Manjarres Riesco, Angeles; Ros, Salvador (2022). DISCO PAL: Diachronic Spanish sonnet corpus with psychological and affective labels. Language Resources And Evaluation, 56(2), 501-542. DOI: 10.1007/s10579-021-09557-1","2-s2.0-85117030832 (Scopus);WOS:000706897500001 (WoS)"
"Automatic Categorization of Electronic Health Records","Raquel Martínez Unanue (Director) ; Víctor Fresno Fernández (Director) Doctorando: Mario Almagro Cadiz","2021-01-01","-","-","Dirección de Tesis, TFG, TFM, etc.","Tesis Doctoral","-","-","-","-","-","-","-","Raquel Martínez Unanue (Director) ; Víctor Fresno Fernández (Director) Doctorando: Mario Almagro Cadiz (2021). Automatic Categorization of Electronic Health Records. Universidad Nacional de Educación a Distancia","307438TES (Dialnet)"
"ICD-10 Coding of Spanish Electronic Discharge Summaries: An Extreme Classification Problem","Almagro, Mario; Martinez Unanue, Raquel; Fresno, Victor; Montalvo, Soto","2020-01-01","10.1109/ACCESS.2020.2997241","Y","Publicaciones","Artículo","Ciência da computação; Computer science (all); Computer science (miscellaneous); Computer science, information systems; Electrical and electronic engineering; Engenharias iii; Engenharias iv; Engineering (all); Engineering (miscellaneous); Engineering, electrical & electronic; General computer science; General engineering; General materials science; Materials science (all); Materials science (miscellaneous); Telecommunications","Ieee Access","0.587","-","-","-","Q1","Almagro, Mario; Martinez Unanue, Raquel; Fresno, Victor; Montalvo, Soto (2020). ICD-10 Coding of Spanish Electronic Discharge Summaries: An Extreme Classification Problem. Ieee Access, 8(), 100073-100083. DOI: 10.1109/ACCESS.2020.2997241","10.1109/access.2020.2997241 (Crossref);2-s2.0-85086301483 (Scopus);WOS:000541127800093 (WoS)"
"ICD-10 coding based on semantic distance: LSI UNED at CLEF eHealth 2020 Task 1 ?","Almagro M; Martínez R; Fresno V; Montalvo S; Tissot H","2020-01-01","-","N","Publicaciones","Conferencia Publicada","Ciência da computação; Ciências sociais aplicadas i; Computer science (all); Computer science (miscellaneous); Engenharias iii; Engenharias iv; General computer science; Historia","Ceur Workshop Proceedings","0.177","-","-","-","Q3","Almagro M; Martínez R; Fresno V; Montalvo S; Tissot H (2020). ICD-10 coding based on semantic distance: LSI UNED at CLEF eHealth 2020 Task 1 ?. : CEUR Workshop Proceedings","2-s2.0-85121778200 (Scopus)"
"A cross-lingual approach to automatic ICD-10 coding of death certificates by exploring machine translation","Almagro, M; Martínez, R; Montalvo, S; Fresno, V","2019-06-01","10.1016/j.jbi.2019.103207","-","Publicaciones","Artículo","Ciência da computação; Ciências biológicas i; Computer science applications; Computer science, interdisciplinary applications; Engenharias iv; Ensino; Health informatics; Interdisciplinar; Mathematical & computational biology; Medical informatics; Saúde coletiva","Journal Of Biomedical Informatics","1.140","3","-","-","Q1","Almagro, M; Martínez, R; Montalvo, S; Fresno, V (2019). A cross-lingual approach to automatic ICD-10 coding of death certificates by exploring machine translation. Journal Of Biomedical Informatics, 94(103207), 103207-. DOI: 10.1016/j.jbi.2019.103207","31077817 (PMID);2-s2.0-85065661289 (Scopus);31077817 (Europe PMC);WOS:000525692600002 (WoS)"
"Speech gestural interpretation by applying word representations in robotics","Almagro, Mario; Fresno, Victor; de la Paz, Felix","2019-01-01","10.3233/ICA-180585","N","Publicaciones","Artículo","Artificial intelligence; Biotecnología; Ciência da computação; Ciências biológicas ii; Computational theory and mathematics; Computer science applications; Computer science, artificial intelligence; Computer science, interdisciplinary applications; Economia; Engenharias ii; Engenharias iii; Engenharias iv; Engineering; Engineering, multidisciplinary; Interdisciplinar; Software; Theoretical computer science","Integrated Computer-Aided Engineering","0.923","-","-","-","Q1","Almagro, Mario; Fresno, Victor; de la Paz, Felix (2019). Speech gestural interpretation by applying word representations in robotics. Integrated Computer-Aided Engineering, 26(1), 97-109. DOI: 10.3233/ICA-180585","2-s2.0-85058572025 (Scopus);WOS:000453831200008 (WoS)"
"Graphical User Interface for assistance with ICD-10 coding of Hospital Discharge Records","Montalvo S; Almagro M; Martinez R; Fresno V; Lorenzo S; Morales MC; Gonzalez B; Alamo J; Garcia-Caro A","2019-01-01","10.1109/BIBM.2018.8621420","N","Publicaciones","Conferencia Publicada","Biomedical engineering; Health informatics","Proceedings - 2018 Ieee International Conference On Bioinformatics And Biomedicine, Bibm 2018","-","-","-","-","-","Montalvo S; Almagro M; Martinez R; Fresno V; Lorenzo S; Morales MC; Gonzalez B; Alamo J; Garcia-Caro A (2019). Graphical User Interface for assistance with ICD-10 coding of Hospital Discharge Records. : Institute of Electrical and Electronics Engineers Inc.","2-s2.0-85062550369 (Scopus)"
"From textual reviews to Individual Reputation Rankings: Leaving ratings aside solving MPC task","Centeno, Roberto; Fresno, Victor; Chaquet, Jacobo","2018-12-30","10.1016/j.eswa.2018.07.037","N","Publicaciones","Review","Administração pública e de empresas, ciências contábeis e turismo; Administração, ciências contábeis e turismo; Arquitetura, urbanismo e design; Artificial intelligence; Astronomia / física; Biodiversidade; Biotecnología; Ciência da computação; Ciências agrárias i; Ciências ambientais; Ciências biológicas i; Ciências biológicas ii; Ciências biológicas iii; Ciências sociais aplicadas i; Ciencias sociales; Computer science applications; Computer science, artificial intelligence; Direito; Economia; Educação; Enfermagem; Engenharias i; Engenharias ii; Engenharias iii; Engenharias iv; Engineering (all); Engineering (miscellaneous); Engineering, electrical & electronic; Farmacia; General engineering; Geociências; Interdisciplinar; Matemática / probabilidade e estatística; Materiais; Medicina i; Medicina ii; Medicina iii; Operations research & management science; Química","Expert Systems With Applications","1.190","-","-","-","Q1","Centeno, Roberto; Fresno, Victor; Chaquet, Jacobo (2018). From textual reviews to Individual Reputation Rankings: Leaving ratings aside solving MPC task. Expert Systems With Applications, 114(), 1-14. DOI: 10.1016/j.eswa.2018.07.037","2-s2.0-85050190270 (Scopus);WOS:000446949300001 (WoS)"
"Person name disambiguation on the web in a multilingual context","Delgado, AD; Martínez, R; Montalvo, S; Fresno, V","2018-10-01","10.1016/j.ins.2018.07.024","-","Publicaciones","Artículo","Administração pública e de empresas, ciências contábeis e turismo; Artificial intelligence; Astronomia / física; Biodiversidade; Ciência da computação; Ciências agrárias i; Ciências ambientais; Ciências biológicas i; Ciencias sociales; Computer science applications; Computer science, information systems; Comunicação e informação; Control and systems engineering; Engenharias i; Engenharias iii; Engenharias iv; Ensino; Information systems and management; Interdisciplinar; Matemática / probabilidade e estatística; Medicina ii; Software; Theoretical computer science","Information Sciences","1.620","-","-","-","Q1","Delgado, AD; Martínez, R; Montalvo, S; Fresno, V (2018). Person name disambiguation on the web in a multilingual context. Information Sciences, 465(), 373-387. DOI: 10.1016/j.ins.2018.07.024","2-s2.0-85049964333 (Scopus);WOS:000445713900024 (WoS)"
