"TÍTULO","AUTORES","FECHA","INDENTIFICADOR","OPENACCESS","TIPO","TIPO DE PRODUCCIÓN","CATEGORÍAS","FUENTE","IF SJR","CITAS EUROPEPMC","CITAS INSPIRE","CITAS SCHOLAR","Q SJR","CITACIÓN","PIDs"
"An efficient hybrid technique in RCS predictions of complex targets at high frequencies","Algar MJ; Lozano L; Morneo J; González I; Cátedra F","2017-09-15","10.1016/j.jcp.2017.05.035","-","Publicaciones","Otro tipo de publicación en revista","Applied mathematics; Astronomia / física; Ciência da computação; Ciências agrárias i; Computational mathematics; Computer science applications; Computer science, interdisciplinary applications; Engenharias i; Engenharias iii; Engenharias iv; Ensino; General physics and astronomy; Interdisciplinar; Matemática / probabilidade e estatística; Materiais; Medicina i; Modeling and simulation; Numerical analysis; Physics and astronomy (all); Physics and astronomy (miscellaneous); Physics, mathematical","Journal Of Computational Physics","2.047","-","-","-","Q1","Algar MJ; Lozano L; Morneo J; González I; Cátedra F (2017). An efficient hybrid technique in RCS predictions of complex targets at high frequencies. Journal Of Computational Physics, 345(), 345-357. DOI: 10.1016/j.jcp.2017.05.035","2-s2.0-85020004670 (Scopus)"
"Técnicas y Métodos de Ciencia de Datos (Data Science)","Algar Díaz, María Jesús","2017-09-01","437601-4376","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Algar Díaz, María Jesús (2017). Técnicas y Métodos de Ciencia de Datos (Data Science). Universdiad Rey Juan Carlos","2017-18_4376_437601_mariajesus.algar (Universidad Rey Juan Carlos)"
"Ciencia de datos para la digitalización de los sistemas de Salud","Sanz González, Marta (Investigador/a); Prieto Hernández, Juan Carlos (Investigador/a); Lancho Martín, María del Carmen (Investigador/a); Gutiérrez Peña, Gema (Investigador/a); Rodríguez Fernández, Rubén (Investigador/a); Martín de Diego, Isaac (Investigador/a); Algar Díaz, María Jesús (Investigador/a); Martínez Moguerza, Javier (Investigador/a); Cuesta Santa Teresa, Marina (Investigador/a); López Cano, Emilio (Investigador/a); Ortega Soto, José Felipe (Investigador/a); Vara Mesa, Juan Manuel (Investigador principal (IP)); Granada Mejía, Juan David (Investigador/a); Fernández Isabel, Alberto (Investigador/a)","2017-06-29","-","-","Proyectos I+D+I  y Ayudas","Proyecto Competitivo","-","-","-","-","-","-","-","Ciencia de datos para la digitalización de los sistemas de Salud. Sanz González, Marta (Investigador/a); Prieto Hernández, Juan Carlos (Investigador/a); Lancho Martín, María del Carmen (Investigador/a); Gutiérrez Peña, Gema (Investigador/a); Rodríguez Fernández, Rubén (Investigador/a); Martín de Diego, Isaac (Investigador/a); Algar Díaz, María Jesús (Investigador/a); Martínez Moguerza, Javier (Investigador/a); Cuesta Santa Teresa, Marina (Investigador/a); López Cano, Emilio (Investigador/a); Ortega Soto, José Felipe (Investigador/a); Vara Mesa, Juan Manuel (Investigador principal (IP)); Granada Mejía, Juan David (Investigador/a); Fernández Isabel, Alberto (Investigador/a).  Financiadora: MEDLAB MEDIA GROUP S.L.  (2017-06-29 / 2021-06-30)","M1632 (Otros);M1632 (Universidad Rey Juan Carlos)"
"DIGITANIMAL (INTENSIVO)","Sanz González, Marta (Investigador/a); Prieto Hernández, Juan Carlos (Investigador/a); Gutiérrez Peña, Gema (Investigador/a); Martín de Diego, Isaac (Investigador/a); Algar Díaz, María Jesús (Investigador/a); Martínez Moguerza, Javier (Investigador principal (IP)); López Cano, Emilio (Investigador/a); Ortega Soto, José Felipe (Investigador/a); Fernández Isabel, Alberto (Investigador/a)","2017-06-28","-","-","Proyectos I+D+I  y Ayudas","Proyecto Competitivo","-","-","-","-","-","-","-","DIGITANIMAL (INTENSIVO). Sanz González, Marta (Investigador/a); Prieto Hernández, Juan Carlos (Investigador/a); Gutiérrez Peña, Gema (Investigador/a); Martín de Diego, Isaac (Investigador/a); Algar Díaz, María Jesús (Investigador/a); Martínez Moguerza, Javier (Investigador principal (IP)); López Cano, Emilio (Investigador/a); Ortega Soto, José Felipe (Investigador/a); Fernández Isabel, Alberto (Investigador/a).  Financiadora: MANAGEMENT, CONSTRUCTION AND TRADE INNOVATIVE SOLUTIONS INTERNATIONAL S.L.  (2017-06-28 / 2018-09-27)","M1620 (Otros);M1620 (Universidad Rey Juan Carlos)"
"Analysis of collision avoidance systems for automobile applications","Gonzalez I; Catedra F; Algar MJ; Gonzalez A; Somolinos A; Romero G; Moreno J","2016-10-25","10.1109/APS.2016.7696025","-","Publicaciones","Conferencia Publicada","-","2016 Ieee Antennas And Propagation Society International Symposium, Apsursi 2016 - Proceedings","-","-","-","-","-","Gonzalez I; Catedra F; Algar MJ; Gonzalez A; Somolinos A; Romero G; Moreno J (2016). Analysis of collision avoidance systems for automobile applications.","2-s2.0-84997428976 (Scopus)"
"Overview of some numerical techniques for the analysis of the electromagnetic scattering by wind turbines","Algar MJ; Somolinos A; Moreno J; González I; Cátedra F","2016-05-31","10.1109/EuCAP.2016.7481544","-","Publicaciones","Conferencia Publicada","-","2016 10th European Conference On Antennas And Propagation, Eucap 2016","-","-","-","-","-","Algar MJ; Somolinos A; Moreno J; González I; Cátedra F (2016). Overview of some numerical techniques for the analysis of the electromagnetic scattering by wind turbines.","2-s2.0-84979220873 (Scopus)"
"Introducción práctica a la programación con Python","María Ángeles Fernández de Sevilla Vellón; María Jesús Algar Díaz (col)","2016-01-01","9788416599905","-","Publicaciones","Libro","-","-","-","-","-","-","-","María Ángeles Fernández de Sevilla Vellón; María Jesús Algar Díaz (col) (2016). Introducción práctica a la programación con Python. : Universidad de Alcalá, Editorial Universidad de Alcalá","9788416599905 (ISBN);660343LIB (Dialnet)"
"Design and evaluation of the multilevel mesh generation mode for computational electromagnetics","Moreno J; Algar MJ; González I; Cátedra F","2015-06-01","-","-","Publicaciones","Otro tipo de publicación en revista","Astronomy and astrophysics; Ciências biológicas ii; Electrical and electronic engineering; Enfermagem; Engenharias iv; Engineering, electrical & electronic; Farmacia; Interdisciplinar; Medicina ii; Telecommunications","Applied Computational Electromagnetics Society Journal","0.242","-","-","-","Q3","Moreno J; Algar MJ; González I; Cátedra F (2015). Design and evaluation of the multilevel mesh generation mode for computational electromagnetics. Applied Computational Electromagnetics Society Journal, 30(6), 578-588","2-s2.0-84940667819 (Scopus)"
"Identification of clusters in the fingerprinting method using power measurements","Algar MJ; Gutiérrez O; Navarro MA; Gómez JM; De Adana FS","2014-11-14","10.1109/IWAT.2014.6958687","-","Publicaciones","Conferencia Publicada","-","2014 International Workshop On Antenna Technology: Small Antennas, Novel Em Structures And Materials, And Applications, Iwat 2014","-","-","-","-","-","Algar MJ; Gutiérrez O; Navarro MA; Gómez JM; De Adana FS (2014). Identification of clusters in the fingerprinting method using power measurements.","2-s2.0-84914128788 (Scopus)"
"Analysis of NURBS dielectric volumes by using the Method of Moments","Moreno J; González I; Algar MJ; Cátedra F","2014-01-01","10.1109/EuCAP.2014.6902306","-","Publicaciones","Conferencia Publicada","-","8th European Conference On Antennas And Propagation, Eucap 2014","-","-","-","-","-","Moreno J; González I; Algar MJ; Cátedra F (2014). Analysis of NURBS dielectric volumes by using the Method of Moments.","2-s2.0-84908635599 (Scopus)"
