"TÍTULO","AUTORES","FECHA","INDENTIFICADOR","OPENACCESS","TIPO","TIPO DE PRODUCCIÓN","CATEGORÍAS","FUENTE","IF SJR","CITAS EUROPEPMC","CITAS INSPIRE","CITAS SCHOLAR","Q SJR","CITACIÓN","PIDs"
"Estadística","Rojas Patuelli, Karina Hortensia","2025-09-01","2395010-2395","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Rojas Patuelli, Karina Hortensia (2025). Estadística. Universdiad Rey Juan Carlos","2025-26_2395_2395010_karinah.rpatuelli (Universidad Rey Juan Carlos)"
"ESTADISTICA MATEMATICA","Rojas Patuelli, Karina Hortensia","2025-09-01","2117018-2117","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Rojas Patuelli, Karina Hortensia (2025). ESTADISTICA MATEMATICA. Universdiad Rey Juan Carlos","2025-26_2117_2117018_karinah.rpatuelli (Universidad Rey Juan Carlos)"
"METODOS OPERATIVOS Y ESTADISTICOS DE GESTION","Rojas Patuelli, Karina Hortensia","2025-09-01","2059017-2059","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Rojas Patuelli, Karina Hortensia (2025). METODOS OPERATIVOS Y ESTADISTICOS DE GESTION. Universdiad Rey Juan Carlos","2025-26_2059_2059017_karinah.rpatuelli (Universidad Rey Juan Carlos)"
"ESTADISTICA MATEMATICA","Rojas Patuelli, Karina Hortensia","2025-09-01","2028011-2028","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Rojas Patuelli, Karina Hortensia (2025). ESTADISTICA MATEMATICA. Universdiad Rey Juan Carlos","2025-26_2028_2028011_karinah.rpatuelli (Universidad Rey Juan Carlos)"
"ESTADISTICA MATEMATICA","Rojas Patuelli, Karina Hortensia","2025-09-01","2299040-2299","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Rojas Patuelli, Karina Hortensia (2025). ESTADISTICA MATEMATICA. Universdiad Rey Juan Carlos","2025-26_2299_2299040_karinah.rpatuelli (Universidad Rey Juan Carlos)"
"ESTADISTICA MATEMATICA","Rojas Patuelli, Karina Hortensia","2025-09-01","2348039-2348","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Rojas Patuelli, Karina Hortensia (2025). ESTADISTICA MATEMATICA. Universdiad Rey Juan Carlos","2025-26_2348_2348039_karinah.rpatuelli (Universidad Rey Juan Carlos)"
"METODOS OPERATIVOS Y ESTADISTICOS DE GESTION","Rojas Patuelli, Karina Hortensia","2025-09-01","2285011-2285","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Rojas Patuelli, Karina Hortensia (2025). METODOS OPERATIVOS Y ESTADISTICOS DE GESTION. Universdiad Rey Juan Carlos","2025-26_2285_2285011_karinah.rpatuelli (Universidad Rey Juan Carlos)"
"Use of OWA and Chi-Square Statistic for the Study of Segregation","Olaso P; Rojas K; Gómez D; Montero J","2025-01-01","10.1007/978-3-031-97985-9_71","-","Publicaciones","Conferencia Publicada","Computer networks and communications; Control and systems engineering; Signal processing","Lecture Notes In Networks And Systems","0.166","-","-","-","Q4","Olaso P; Rojas K; Gómez D; Montero J (2025). Use of OWA and Chi-Square Statistic for the Study of Segregation. Oslo: Springer Nature","2-s2.0-105012920651 (Scopus)"
"Evaluation of stress and anxiety levels on science and engineering undergraduate students in spain when facing written assessments guides for positive interventions","de Blas, CS; Rojas, K; Sipols, AEG; Alonso, SH; Castellanos, ME; Cano, J; Córdoba, C","2024-11-01","10.1016/j.lmot.2024.102058","-","Publicaciones","Artículo","Biodiversidade; Ciências biológicas ii; Ciencias sociales; Developmental and educational psychology; Educació; Educación; Education; Experimental and cognitive psychology; Health (social science); Interdisciplinar; Medicina veterinaria; Neuropsychology and physiological psychology; Pedagogical & educational research; Psicología; Psychology; Psychology, biological; Psychology, experimental","Learning And Motivation","0.458","-","-","-","Q2","de Blas, CS; Rojas, K; Sipols, AEG; Alonso, SH; Castellanos, ME; Cano, J; Córdoba, C (2024). Evaluation of stress and anxiety levels on science and engineering undergraduate students in spain when facing written assessments guides for positive interventions. Learning And Motivation, 88(), 102058-. DOI: 10.1016/j.lmot.2024.102058","10186849 (iMarina);2-s2.0-85206071921 (Scopus);WOS:001336104900001 (WoS)"
"MATEMATICAS III","Rojas Patuelli, Karina Hortensia","2024-09-01","2336009-2336","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Rojas Patuelli, Karina Hortensia (2024). MATEMATICAS III. Universdiad Rey Juan Carlos","2024-25_2336_2336009_karinah.rpatuelli (Universidad Rey Juan Carlos)"
"ESTADISTICA MATEMATICA","Rojas Patuelli, Karina Hortensia","2024-09-01","2299040-2299","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Rojas Patuelli, Karina Hortensia (2024). ESTADISTICA MATEMATICA. Universdiad Rey Juan Carlos","2024-25_2299_2299040_karinah.rpatuelli (Universidad Rey Juan Carlos)"
"ESTADISTICA MATEMATICA","Rojas Patuelli, Karina Hortensia","2024-09-01","2178039-2178","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Rojas Patuelli, Karina Hortensia (2024). ESTADISTICA MATEMATICA. Universdiad Rey Juan Carlos","2024-25_2178_2178039_karinah.rpatuelli (Universidad Rey Juan Carlos)"
"ESTADISTICA MATEMATICA","Rojas Patuelli, Karina Hortensia","2024-09-01","2315039-2315","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Rojas Patuelli, Karina Hortensia (2024). ESTADISTICA MATEMATICA. Universdiad Rey Juan Carlos","2024-25_2315_2315039_karinah.rpatuelli (Universidad Rey Juan Carlos)"
"ESTADISTICA MATEMATICA","Rojas Patuelli, Karina Hortensia","2024-09-01","2117018-2117","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Rojas Patuelli, Karina Hortensia (2024). ESTADISTICA MATEMATICA. Universdiad Rey Juan Carlos","2024-25_2117_2117018_karinah.rpatuelli (Universidad Rey Juan Carlos)"
"ESTADISTICA MATEMATICA","Rojas Patuelli, Karina Hortensia","2024-09-01","2347011-2347","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Rojas Patuelli, Karina Hortensia (2024). ESTADISTICA MATEMATICA. Universdiad Rey Juan Carlos","2024-25_2347_2347011_karinah.rpatuelli (Universidad Rey Juan Carlos)"
"MATEMATICAS III","Rojas Patuelli, Karina Hortensia","2024-09-01","2119009-2119","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Rojas Patuelli, Karina Hortensia (2024). MATEMATICAS III. Universdiad Rey Juan Carlos","2024-25_2119_2119009_karinah.rpatuelli (Universidad Rey Juan Carlos)"
"ESTADISTICA MATEMATICA","Rojas Patuelli, Karina Hortensia","2024-09-01","2118018-2118","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Rojas Patuelli, Karina Hortensia (2024). ESTADISTICA MATEMATICA. Universdiad Rey Juan Carlos","2024-25_2118_2118018_karinah.rpatuelli (Universidad Rey Juan Carlos)"
"ESTADISTICA MATEMATICA","Rojas Patuelli, Karina Hortensia","2024-09-01","2028011-2028","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Rojas Patuelli, Karina Hortensia (2024). ESTADISTICA MATEMATICA. Universdiad Rey Juan Carlos","2024-25_2028_2028011_karinah.rpatuelli (Universidad Rey Juan Carlos)"
"ESTADISTICA MATEMATICA","Rojas Patuelli, Karina Hortensia","2024-09-01","2316039-2316","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Rojas Patuelli, Karina Hortensia (2024). ESTADISTICA MATEMATICA. Universdiad Rey Juan Carlos","2024-25_2316_2316039_karinah.rpatuelli (Universidad Rey Juan Carlos)"
"ESTADISTICA MATEMATICA","Rojas Patuelli, Karina Hortensia","2024-09-01","2348039-2348","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Rojas Patuelli, Karina Hortensia (2024). ESTADISTICA MATEMATICA. Universdiad Rey Juan Carlos","2024-25_2348_2348039_karinah.rpatuelli (Universidad Rey Juan Carlos)"
"ESTADISTICA","Rojas Patuelli, Karina Hortensia","2024-09-01","2321012-2321","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Rojas Patuelli, Karina Hortensia (2024). ESTADISTICA. Universdiad Rey Juan Carlos","2024-25_2321_2321012_karinah.rpatuelli (Universidad Rey Juan Carlos)"
"ESTADISTICA","Rojas Patuelli, Karina Hortensia","2024-09-01","2175014-2175","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Rojas Patuelli, Karina Hortensia (2024). ESTADISTICA. Universdiad Rey Juan Carlos","2024-25_2175_2175014_karinah.rpatuelli (Universidad Rey Juan Carlos)"
"METODOS OPERATIVOS Y ESTADISTICOS DE GESTION","Rojas Patuelli, Karina Hortensia","2024-09-01","2059017-2059","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Rojas Patuelli, Karina Hortensia (2024). METODOS OPERATIVOS Y ESTADISTICOS DE GESTION. Universdiad Rey Juan Carlos","2024-25_2059_2059017_karinah.rpatuelli (Universidad Rey Juan Carlos)"
"METODOS OPERATIVOS Y ESTADISTICOS DE GESTION","Rojas Patuelli, Karina Hortensia","2024-09-01","2243019-2243","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Rojas Patuelli, Karina Hortensia (2024). METODOS OPERATIVOS Y ESTADISTICOS DE GESTION. Universdiad Rey Juan Carlos","2024-25_2243_2243019_karinah.rpatuelli (Universidad Rey Juan Carlos)"
"ESTADISTICA","Rojas Patuelli, Karina Hortensia","2024-09-01","2285009-2285","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Rojas Patuelli, Karina Hortensia (2024). ESTADISTICA. Universdiad Rey Juan Carlos","2024-25_2285_2285009_karinah.rpatuelli (Universidad Rey Juan Carlos)"
"ESTADISTICA","Rojas Patuelli, Karina Hortensia","2024-09-01","2343006-2343","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Rojas Patuelli, Karina Hortensia (2024). ESTADISTICA. Universdiad Rey Juan Carlos","2024-25_2343_2343006_karinah.rpatuelli (Universidad Rey Juan Carlos)"
"MATEMATICAS III","Rojas Patuelli, Karina Hortensia","2023-09-01","2119009-2119","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Rojas Patuelli, Karina Hortensia (2023). MATEMATICAS III. Universdiad Rey Juan Carlos","2023-24_2119_2119009_karinah.rpatuelli (Universidad Rey Juan Carlos)"
"ESTADISTICA MATEMATICA","Rojas Patuelli, Karina Hortensia","2023-09-01","2028011-2028","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Rojas Patuelli, Karina Hortensia (2023). ESTADISTICA MATEMATICA. Universdiad Rey Juan Carlos","2023-24_2028_2028011_karinah.rpatuelli (Universidad Rey Juan Carlos)"
"ESTADISTICA MATEMATICA","Rojas Patuelli, Karina Hortensia","2023-09-01","2299040-2299","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Rojas Patuelli, Karina Hortensia (2023). ESTADISTICA MATEMATICA. Universdiad Rey Juan Carlos","2023-24_2299_2299040_karinah.rpatuelli (Universidad Rey Juan Carlos)"
"METODOS OPERATIVOS Y ESTADISTICOS DE GESTION","Rojas Patuelli, Karina Hortensia","2023-09-01","2033017-2033","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Rojas Patuelli, Karina Hortensia (2023). METODOS OPERATIVOS Y ESTADISTICOS DE GESTION. Universdiad Rey Juan Carlos","2023-24_2033_2033017_karinah.rpatuelli (Universidad Rey Juan Carlos)"
"ESTADISTICA MATEMATICA","Rojas Patuelli, Karina Hortensia","2023-09-01","2316039-2316","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Rojas Patuelli, Karina Hortensia (2023). ESTADISTICA MATEMATICA. Universdiad Rey Juan Carlos","2023-24_2316_2316039_karinah.rpatuelli (Universidad Rey Juan Carlos)"
"METODOS OPERATIVOS Y ESTADISTICOS DE GESTION","Rojas Patuelli, Karina Hortensia","2023-09-01","2315017-2315","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Rojas Patuelli, Karina Hortensia (2023). METODOS OPERATIVOS Y ESTADISTICOS DE GESTION. Universdiad Rey Juan Carlos","2023-24_2315_2315017_karinah.rpatuelli (Universidad Rey Juan Carlos)"
"ESTADISTICA MATEMATICA","Rojas Patuelli, Karina Hortensia","2023-09-01","2118018-2118","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Rojas Patuelli, Karina Hortensia (2023). ESTADISTICA MATEMATICA. Universdiad Rey Juan Carlos","2023-24_2118_2118018_karinah.rpatuelli (Universidad Rey Juan Carlos)"
"ESTADISTICA MATEMATICA","Rojas Patuelli, Karina Hortensia","2023-09-01","2348039-2348","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Rojas Patuelli, Karina Hortensia (2023). ESTADISTICA MATEMATICA. Universdiad Rey Juan Carlos","2023-24_2348_2348039_karinah.rpatuelli (Universidad Rey Juan Carlos)"
"METODOS OPERATIVOS Y ESTADISTICOS DE GESTION","Rojas Patuelli, Karina Hortensia","2023-09-01","2117024-2117","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Rojas Patuelli, Karina Hortensia (2023). METODOS OPERATIVOS Y ESTADISTICOS DE GESTION. Universdiad Rey Juan Carlos","2023-24_2117_2117024_karinah.rpatuelli (Universidad Rey Juan Carlos)"
